Date,1COV.DE,ADS.DE,AIR.DE,ALV.DE,BAS.DE,BAYN.DE,BEI.DE,BMW.DE,BNR.DE,CBK.DE,CON.DE,DB1.DE,DBK.DE,DPW.DE,DTE.DE,DTG.DE,ENR.DE,EOAN.DE,FRE.DE,HEI.DE,HEN3.DE,HNR1.DE,IFX.DE,MBG.DE,MRK.DE,MTX.DE,MUV2.DE,P911.DE,PAH3.DE,QIA.DE,RHM.DE,RWE.DE,SAP.DE,SHL.DE,SIE.DE,SRT3.DE,SY1.DE,VNA.DE,VOW3.DE,ZAL.DE
2022-04-29,41.290000915527344,193.72000122070312,105.5,216.1999969482422,50.40999984741211,62.900001525878906,95.81999969482422,78.51000213623047,73.94000244140625,6.2820000648498535,66.0199966430664,166.1999969482422,9.62600040435791,40.91999816894531,17.56999969482422,25.799999237060547,18.43000030517578,9.930000305175781,33.79999923706055,55.2599983215332,61.36000061035156,148.89999389648438,27.450000762939453,67.0999984741211,176.9499969482422,193.64999389648438,227.3000030517578,,79.54000091552734,44.040000915527344,214.8000030517578,39.59000015258789,97.55999755859375,51.2599983215332,117.77999877929688,359.1000061035156,113.44999694824219,38.0,148.94000244140625,37.83000183105469
2022-05-02,41.290000915527344,194.17999267578125,103.95999908447266,215.0,47.435001373291016,60.18000030517578,94.31999969482422,77.63999938964844,72.30000305175781,6.203999996185303,62.459999084472656,166.4499969482422,9.47700023651123,40.33000183105469,17.290000915527344,25.799999237060547,18.43000030517578,9.87399959564209,33.439998626708984,54.7400016784668,60.47999954223633,145.85000610351562,26.760000228881836,62.220001220703125,173.0500030517578,187.89999389648438,223.8000030517578,,77.4800033569336,44.0099983215332,211.60000610351562,38.849998474121094,96.51000213623047,51.2599983215332,115.12000274658203,345.29998779296875,112.44999694824219,35.93000030517578,147.22000122070312,37.83000183105469
2022-05-03,39.400001525878906,192.25999450683594,106.44000244140625,217.0,47.5099983215332,61.13999938964844,93.5199966430664,79.9800033569336,72.18000030517578,6.4120001792907715,64.31999969482422,166.60000610351562,9.861000061035156,40.20000076293945,17.375999450683594,26.260000228881836,17.864999771118164,9.824000358581543,34.060001373291016,55.220001220703125,60.959999084472656,146.8000030517578,27.424999237060547,62.880001068115234,174.0500030517578,197.10000610351562,225.3000030517578,,79.58000183105469,44.060001373291016,222.39999389648438,39.08000183105469,95.25,50.41999816894531,114.55999755859375,350.29998779296875,109.8499984741211,36.20000076293945,150.1999969482422,38.06999969482422
2022-05-04,40.20000076293945,193.8000030517578,102.68000030517578,213.5500030517578,49.04499816894531,61.099998474121094,93.55999755859375,79.47000122070312,72.4800033569336,6.309999942779541,63.29999923706055,166.4499969482422,9.817999839782715,40.86000061035156,17.530000686645508,26.69499969482422,17.80500030517578,9.784000396728516,35.130001068115234,55.41999816894531,60.720001220703125,147.85000610351562,27.28499984741211,62.33000183105469,168.0,192.3000030517578,224.10000610351562,,78.31999969482422,43.34000015258789,213.10000610351562,40.56999969482422,93.48999786376953,51.97999954223633,115.77999877929688,337.20001220703125,109.6500015258789,35.25,148.52000427246094,37.150001525878906
2022-05-05,38.75,188.22000122070312,108.95999908447266,199.75999450683594,47.57500076293945,60.540000915527344,93.31999969482422,78.02999877929688,71.33999633789062,6.188000202178955,60.540000915527344,163.6999969482422,9.451000213623047,39.959999084472656,17.591999053955078,25.739999771118164,17.350000381469727,9.751999855041504,35.04999923706055,54.18000030517578,59.560001373291016,137.5500030517578,27.334999084472656,61.0,169.8000030517578,189.9499969482422,219.0,,77.77999877929688,44.04999923706055,211.0,40.29999923706055,95.22000122070312,53.060001373291016,116.58000183105469,337.70001220703125,109.3499984741211,35.88999938964844,147.17999267578125,33.209999084472656
2022-05-06,38.75,188.22000122070312,108.95999908447266,199.75999450683594,47.57500076293945,60.540000915527344,93.31999969482422,78.02999877929688,71.33999633789062,6.188000202178955,60.540000915527344,163.6999969482422,9.451000213623047,39.959999084472656,17.591999053955078,25.739999771118164,17.350000381469727,9.751999855041504,35.04999923706055,54.18000030517578,59.560001373291016,137.5500030517578,27.334999084472656,61.0,169.8000030517578,189.9499969482422,219.0,,77.77999877929688,44.04999923706055,211.0,40.29999923706055,95.22000122070312,53.060001373291016,116.58000183105469,337.70001220703125,109.3499984741211,35.88999938964844,147.17999267578125,33.209999084472656
2022-05-09,38.75,173.5399932861328,108.95999908447266,191.66000366210938,47.08000183105469,58.720001220703125,93.31999969482422,77.62000274658203,71.33999633789062,6.047999858856201,60.41999816894531,163.6999969482422,8.956000328063965,39.959999084472656,17.142000198364258,25.739999771118164,17.350000381469727,9.76200008392334,35.04999923706055,54.18000030517578,59.560001373291016,137.5500030517578,25.645000457763672,60.560001373291016,169.8000030517578,189.9499969482422,219.0,,77.77999877929688,42.869998931884766,211.0,40.029998779296875,90.7699966430664,53.060001373291016,111.69999694824219,314.8999938964844,98.4000015258789,35.88999938964844,142.72000122070312,33.209999084472656
2022-05-10,38.43000030517578,173.36000061035156,104.80000305175781,193.72000122070312,48.5099983215332,61.88999938964844,90.63999938964844,78.20999908447266,67.16000366210938,6.142000198364258,61.79999923706055,161.3000030517578,9.10099983215332,37.334999084472656,17.280000686645508,25.78499984741211,16.684999465942383,9.854000091552734,33.2400016784668,54.13999938964844,63.2400016784668,140.60000610351562,25.760000228881836,61.130001068115234,165.10000610351562,174.4499969482422,217.0,,72.33999633789062,42.099998474121094,181.89999389648438,39.4900016784668,91.66000366210938,50.84000015258789,114.72000122070312,317.5,99.94000244140625,32.84000015258789,142.8000030517578,32.529998779296875
2022-05-11,38.43000030517578,181.86000061035156,104.80000305175781,205.14999389648438,49.599998474121094,58.040000915527344,90.63999938964844,82.26000213623047,67.16000366210938,6.26800012588501,64.0199966430664,161.3000030517578,9.314000129699707,37.334999084472656,17.510000228881836,25.78499984741211,16.684999465942383,10.229999542236328,33.2400016784668,54.13999938964844,63.2400016784668,140.60000610351562,26.764999389648438,63.86000061035156,165.10000610351562,174.4499969482422,217.0,,72.33999633789062,42.560001373291016,181.89999389648438,40.400001525878906,93.06999969482422,50.84000015258789,116.80000305175781,317.5,99.94000244140625,32.84000015258789,146.6999969482422,32.529998779296875
2022-05-12,38.9900016784668,180.47999572753906,104.44000244140625,198.33999633789062,49.060001373291016,60.400001525878906,93.4000015258789,75.77999877929688,69.41999816894531,6.283999919891357,65.22000122070312,162.0,9.131999969482422,37.95000076293945,17.947999954223633,26.3700008392334,15.625,9.946000099182129,33.31999969482422,52.18000030517578,62.7400016784668,144.25,27.600000381469727,63.5099983215332,160.0,177.25,227.10000610351562,,76.44000244140625,42.5099983215332,179.35000610351562,38.849998474121094,93.4000015258789,52.7599983215332,113.9000015258789,312.6000061035156,101.3499984741211,33.11000061035156,146.44000244140625,33.09000015258789
